timestamp,tank_level_m3,tank_level_pct,pump_running,pump_flow_m3h,consumption_m3h,network_pressure_bar,turbidity_raw_ntu,turbidity_clean_ntu,daily_consumption_m3,active_faults
2026-09-01T04:43:00,48.66,48.7,0,0.0,5.26,3.47,0.203,0.078,11.34,leak
2026-09-01T04:44:00,48.57,48.6,0,0.0,4.99,3.47,0.207,0.078,11.43,leak
2026-09-01T04:45:00,48.48,48.5,0,0.0,5.43,3.46,0.206,0.079,11.52,leak
2026-09-01T04:46:00,48.4,48.4,0,0.0,5.07,3.47,0.21,0.079,11.6,leak
2026-09-01T04:47:00,48.31,48.3,0,0.0,5.25,3.46,0.214,0.08,11.69,leak
2026-09-01T04:48:00,48.22,48.2,0,0.0,5.1,3.47,0.212,0.082,11.78,leak
2026-09-01T04:49:00,48.14,48.1,0,0.0,5.29,3.43,0.212,0.08,11.86,leak
2026-09-01T04:50:00,48.05,48.0,0,0.0,5.42,3.46,0.209,0.081,11.95,leak
2026-09-01T04:51:00,47.96,48.0,0,0.0,5.22,3.47,0.21,0.083,12.04,leak
2026-09-01T04:52:00,47.87,47.9,0,0.0,5.33,3.47,0.207,0.083,12.13,leak
2026-09-01T04:53:00,47.78,47.8,0,0.0,5.48,3.42,0.204,0.083,12.22,leak
2026-09-01T04:54:00,47.69,47.7,0,0.0,5.29,3.47,0.208,0.082,12.31,leak
2026-09-01T04:55:00,47.6,47.6,0,0.0,5.67,3.41,0.208,0.084,12.4,leak
2026-09-01T04:56:00,47.5,47.5,0,0.0,5.54,3.44,0.209,0.083,12.5,leak
2026-09-01T04:57:00,47.41,47.4,0,0.0,5.62,3.42,0.213,0.085,12.59,leak
2026-09-01T04:58:00,47.32,47.3,0,0.0,5.54,3.43,0.212,0.085,12.68,leak
2026-09-01T04:59:00,47.22,47.2,0,0.0,5.61,3.44,0.213,0.085,12.78,leak
2026-09-01T05:00:00,47.17,47.2,0,0.0,3.07,3.85,0.218,0.084,12.83,
2026-09-01T05:01:00,47.12,47.1,0,0.0,2.94,3.85,0.219,0.083,12.88,
2026-09-01T05:02:00,47.07,47.1,0,0.0,3.0,3.88,0.214,0.084,12.93,
2026-09-01T05:03:00,47.02,47.0,0,0.0,3.0,3.86,0.218,0.083,12.98,
2026-09-01T05:04:00,46.98,47.0,0,0.0,2.86,3.89,0.219,0.086,13.02,
2026-09-01T05:05:00,46.93,46.9,0,0.0,2.95,3.88,0.221,0.086,13.07,
2026-09-01T05:06:00,46.87,46.9,0,0.0,3.2,3.87,0.222,0.087,13.13,
2026-09-01T05:07:00,46.82,46.8,0,0.0,3.36,3.86,0.226,0.087,13.18,
2026-09-01T05:08:00,46.76,46.8,0,0.0,3.3,3.84,0.226,0.088,13.24,
2026-09-01T05:09:00,46.71,46.7,0,0.0,3.31,3.87,0.222,0.09,13.29,
2026-09-01T05:10:00,46.65,46.7,0,0.0,3.18,3.87,0.218,0.091,13.35,
2026-09-01T05:11:00,46.6,46.6,0,0.0,3.12,3.86,0.223,0.092,13.4,
2026-09-01T05:12:00,46.55,46.5,0,0.0,3.45,3.87,0.226,0.093,13.45,
2026-09-01T05:13:00,46.49,46.5,0,0.0,3.32,3.87,0.226,0.091,13.51,
2026-09-01T05:14:00,46.43,46.4,0,0.0,3.77,3.85,0.225,0.093,13.57,
2026-09-01T05:15:00,46.37,46.4,0,0.0,3.34,3.88,0.221,0.093,13.63,
2026-09-01T05:16:00,46.3,46.3,0,0.0,4.02,3.84,0.223,0.094,13.7,
2026-09-01T05:17:00,46.24,46.2,0,0.0,4.1,3.84,0.226,0.096,13.76,
2026-09-01T05:18:00,46.17,46.2,0,0.0,3.71,3.85,0.221,0.095,13.83,
2026-09-01T05:19:00,46.11,46.1,0,0.0,3.9,3.82,0.223,0.096,13.89,
2026-09-01T05:20:00,46.04,46.0,0,0.0,4.08,3.82,0.226,0.094,13.96,
2026-09-01T05:21:00,45.97,46.0,0,0.0,4.37,3.78,0.224,0.095,14.03,
2026-09-01T05:22:00,45.91,45.9,0,0.0,3.7,3.86,0.224,0.093,14.09,
2026-09-01T05:23:00,45.83,45.8,0,0.0,4.5,3.78,0.22,0.092,14.17,
2026-09-01T05:24:00,45.76,45.8,0,0.0,4.5,3.82,0.218,0.094,14.24,
2026-09-01T05:25:00,45.69,45.7,0,0.0,4.22,3.79,0.223,0.093,14.31,
2026-09-01T05:26:00,45.62,45.6,0,0.0,4.21,3.81,0.219,0.094,14.38,
2026-09-01T05:27:00,45.54,45.5,0,0.0,4.8,3.76,0.218,0.096,14.46,
2026-09-01T05:28:00,45.46,45.5,0,0.0,4.69,3.8,0.223,0.096,14.54,
2026-09-01T05:29:00,45.38,45.4,0,0.0,4.54,3.81,0.219,0.096,14.62,
2026-09-01T05:30:00,45.31,45.3,0,0.0,4.61,3.77,0.219,0.098,14.69,
2026-09-01T05:31:00,45.23,45.2,0,0.0,4.68,3.82,0.214,0.098,14.77,
2026-09-01T05:32:00,45.15,45.1,0,0.0,4.73,3.78,0.219,0.096,14.85,
2026-09-01T05:33:00,45.06,45.1,0,0.0,5.29,3.74,0.221,0.098,14.94,
2026-09-01T05:34:00,44.98,45.0,0,0.0,5.07,3.8,0.219,0.099,15.02,
2026-09-01T05:35:00,44.89,44.9,0,0.0,5.01,3.76,0.216,0.099,15.11,
2026-09-01T05:36:00,44.8,44.8,0,0.0,5.56,3.75,0.217,0.1,15.2,
2026-09-01T05:37:00,44.71,44.7,0,0.0,5.44,3.76,0.212,0.102,15.29,
2026-09-01T05:38:00,44.61,44.6,0,0.0,5.68,3.73,0.209,0.102,15.39,
2026-09-01T05:39:00,44.52,44.5,0,0.0,5.54,3.72,0.211,0.1,15.48,
2026-09-01T05:40:00,44.44,44.4,0,0.0,5.23,3.75,0.215,0.098,15.56,
2026-09-01T05:41:00,44.34,44.3,0,0.0,5.46,3.73,0.219,0.1,15.66,
2026-09-01T05:42:00,44.26,44.3,0,0.0,5.17,3.79,0.216,0.102,15.74,
2026-09-01T05:43:00,44.17,44.2,0,0.0,5.41,3.74,0.212,0.102,15.83,
2026-09-01T05:44:00,44.07,44.1,0,0.0,6.13,3.7,0.208,0.101,15.93,
2026-09-01T05:45:00,43.96,44.0,0,0.0,6.38,3.7,0.206,0.099,16.04,
2026-09-01T05:46:00,43.86,43.9,0,0.0,5.73,3.72,0.208,0.1,16.14,
2026-09-01T05:47:00,43.76,43.8,0,0.0,6.26,3.73,0.208,0.102,16.24,
2026-09-01T05:48:00,43.65,43.6,0,0.0,6.68,3.7,0.204,0.1,16.35,
2026-09-01T05:49:00,43.54,43.5,0,0.0,6.44,3.74,0.2,0.1,16.46,
2026-09-01T05:50:00,43.43,43.4,0,0.0,6.91,3.71,0.2,0.102,16.57,
2026-09-01T05:51:00,43.32,43.3,0,0.0,6.58,3.73,0.195,0.101,16.68,
2026-09-01T05:52:00,43.2,43.2,0,0.0,6.72,3.69,0.197,0.101,16.8,
2026-09-01T05:53:00,43.09,43.1,0,0.0,6.84,3.72,0.193,0.099,16.91,
2026-09-01T05:54:00,42.98,43.0,0,0.0,6.37,3.72,0.189,0.098,17.02,
2026-09-01T05:55:00,42.87,42.9,0,0.0,6.74,3.7,0.189,0.1,17.13,
2026-09-01T05:56:00,42.76,42.8,0,0.0,6.92,3.72,0.189,0.098,17.24,
2026-09-01T05:57:00,42.64,42.6,0,0.0,7.21,3.68,0.186,0.098,17.36,
2026-09-01T05:58:00,42.51,42.5,0,0.0,7.69,3.68,0.187,0.1,17.49,
2026-09-01T05:59:00,42.38,42.4,0,0.0,7.9,3.66,0.184,0.099,17.62,
2026-09-01T06:00:00,42.25,42.3,0,0.0,7.54,3.64,0.183,0.099,17.75,
2026-09-01T06:01:00,42.12,42.1,0,0.0,7.67,3.65,0.179,0.096,17.88,
2026-09-01T06:02:00,41.99,42.0,0,0.0,7.75,3.66,0.177,0.099,18.01,
2026-09-01T06:03:00,41.87,41.9,0,0.0,7.44,3.69,0.173,0.099,18.13,
2026-09-01T06:04:00,41.73,41.7,0,0.0,8.67,3.59,0.169,0.099,18.27,
2026-09-01T06:05:00,41.58,41.6,0,0.0,8.66,3.63,0.17,0.097,18.42,
2026-09-01T06:06:00,41.44,41.4,0,0.0,8.54,3.62,0.168,0.098,18.56,
2026-09-01T06:07:00,41.31,41.3,0,0.0,7.88,3.64,0.17,0.096,18.69,
2026-09-01T06:08:00,41.16,41.2,0,0.0,9.09,3.61,0.172,0.094,18.84,
2026-09-01T06:09:00,41.0,41.0,0,0.0,9.62,3.57,0.17,0.095,19.0,
2026-09-01T06:10:00,40.84,40.8,0,0.0,9.07,3.57,0.172,0.097,19.16,
2026-09-01T06:11:00,40.7,40.7,0,0.0,8.56,3.59,0.175,0.099,19.3,
2026-09-01T06:12:00,40.55,40.6,0,0.0,8.95,3.61,0.176,0.097,19.45,
2026-09-01T06:13:00,40.39,40.4,0,0.0,9.9,3.58,0.181,0.096,19.61,
2026-09-01T06:14:00,40.22,40.2,0,0.0,10.07,3.55,0.182,0.093,19.78,
2026-09-01T06:15:00,40.07,40.1,0,0.0,8.69,3.63,0.186,0.093,19.93,
2026-09-01T06:16:00,39.92,39.9,0,0.0,9.28,3.56,0.188,0.094,20.08,
2026-09-01T06:17:00,39.76,39.8,0,0.0,9.49,3.56,0.183,0.094,20.24,
2026-09-01T06:18:00,39.58,39.6,0,0.0,10.75,3.52,0.182,0.092,20.42,
2026-09-01T06:19:00,39.43,39.4,0,0.0,9.41,3.58,0.177,0.09,20.57,
2026-09-01T06:20:00,39.25,39.2,0,0.0,10.78,3.5,0.176,0.09,20.75,
2026-09-01T06:21:00,39.08,39.1,0,0.0,10.08,3.54,0.179,0.088,20.92,
2026-09-01T06:22:00,38.89,38.9,0,0.0,11.13,3.5,0.174,0.089,21.11,
2026-09-01T06:23:00,38.73,38.7,0,0.0,9.73,3.54,0.176,0.087,21.27,
2026-09-01T06:24:00,38.54,38.5,0,0.0,11.19,3.48,0.177,0.085,21.46,
2026-09-01T06:25:00,38.36,38.4,0,0.0,10.92,3.51,0.175,0.085,21.64,
2026-09-01T06:26:00,38.17,38.2,0,0.0,11.65,3.45,0.174,0.085,21.83,
2026-09-01T06:27:00,37.99,38.0,0,0.0,10.73,3.53,0.174,0.083,22.01,
2026-09-01T06:28:00,37.79,37.8,0,0.0,11.73,3.44,0.173,0.084,22.21,
2026-09-01T06:29:00,37.6,37.6,0,0.0,11.71,3.44,0.171,0.083,22.4,
2026-09-01T06:30:00,37.42,37.4,0,0.0,10.94,3.49,0.169,0.082,22.58,
2026-09-01T06:31:00,37.23,37.2,0,0.0,11.34,3.46,0.171,0.08,22.77,
2026-09-01T06:32:00,37.04,37.0,0,0.0,11.11,3.49,0.173,0.08,22.96,
2026-09-01T06:33:00,36.84,36.8,0,0.0,12.01,3.48,0.176,0.078,23.16,
2026-09-01T06:34:00,36.66,36.7,0,0.0,11.1,3.52,0.172,0.076,23.34,
2026-09-01T06:35:00,36.47,36.5,0,0.0,11.09,3.53,0.175,0.076,23.53,
2026-09-01T06:36:00,36.26,36.3,0,0.0,12.58,3.44,0.177,0.076,23.74,
2026-09-01T06:37:00,36.06,36.1,0,0.0,12.31,3.42,0.173,0.076,23.94,
2026-09-01T06:38:00,35.85,35.9,0,0.0,12.2,3.47,0.174,0.077,24.15,
2026-09-01T06:39:00,35.63,35.6,0,0.0,13.62,3.41,0.17,0.077,24.37,
2026-09-01T06:40:00,35.4,35.4,0,0.0,13.78,3.36,0.171,0.077,24.6,
2026-09-01T06:41:00,35.18,35.2,0,0.0,13.08,3.41,0.169,0.079,24.82,
2026-09-01T06:42:00,34.97,35.0,0,0.0,12.72,3.42,0.166,0.079,25.03,
2026-09-01T06:43:00,34.75,34.7,1,0.0,13.29,3.38,0.216,0.081,25.25,
2026-09-01T06:44:00,34.69,34.7,1,11.0,14.46,3.34,0.268,0.082,25.5,
2026-09-01T06:45:00,34.82,34.8,1,22.0,14.36,3.37,0.315,0.084,25.73,
2026-09-01T06:46:00,34.97,35.0,1,22.0,12.65,3.41,0.366,0.084,25.95,
2026-09-01T06:47:00,35.1,35.1,1,22.0,14.44,3.36,0.413,0.082,26.19,
2026-09-01T06:48:00,35.22,35.2,1,22.0,14.6,3.34,0.466,0.082,26.43,
2026-09-01T06:49:00,35.34,35.3,1,22.0,14.68,3.34,0.52,0.08,26.67,
2026-09-01T06:50:00,35.47,35.5,1,22.0,14.25,3.37,0.571,0.079,26.91,
2026-09-01T06:51:00,35.58,35.6,1,22.0,15.2,3.32,0.618,0.08,27.17,
2026-09-01T06:52:00,35.73,35.7,1,22.0,13.05,3.41,0.666,0.078,27.38,
2026-09-01T06:53:00,35.87,35.9,1,22.0,13.74,3.36,0.716,0.079,27.61,
2026-09-01T06:54:00,36.01,36.0,1,22.0,13.94,3.37,0.761,0.08,27.84,
2026-09-01T06:55:00,36.11,36.1,1,22.0,15.56,3.27,0.765,0.079,28.1,
2026-09-01T06:56:00,36.22,36.2,1,22.0,15.73,3.3,0.765,0.078,28.37,
2026-09-01T06:57:00,36.34,36.3,1,22.0,14.68,3.34,0.768,0.078,28.61,
2026-09-01T06:58:00,36.44,36.4,1,22.0,16.06,3.27,0.771,0.078,28.88,
2026-09-01T06:59:00,36.55,36.5,1,22.0,15.43,3.29,0.771,0.077,29.13,
2026-09-01T07:00:00,36.68,36.7,1,22.0,14.02,3.34,0.767,0.076,29.37,
2026-09-01T07:01:00,36.78,36.8,1,22.0,16.37,3.25,0.769,0.077,29.64,
2026-09-01T07:02:00,36.89,36.9,1,22.0,15.26,3.29,0.767,0.078,29.9,
2026-09-01T07:03:00,37.0,37.0,1,22.0,15.14,3.31,0.767,0.079,30.15,
2026-09-01T07:04:00,37.13,37.1,1,22.0,14.37,3.35,0.765,0.077,30.39,
2026-09-01T07:05:00,37.24,37.2,1,22.0,15.22,3.31,0.766,0.079,30.64,
2026-09-01T07:06:00,37.33,37.3,1,22.0,16.48,3.27,0.761,0.08,30.92,
2026-09-01T07:07:00,37.46,37.5,1,22.0,14.39,3.36,0.759,0.078,31.16,
2026-09-01T07:08:00,37.55,37.6,1,22.0,16.43,3.27,0.763,0.078,31.43,
2026-09-01T07:09:00,37.64,37.6,1,22.0,16.98,3.23,0.764,0.076,31.71,
2026-09-01T07:10:00,37.76,37.8,1,22.0,14.73,3.33,0.769,0.077,31.96,
2026-09-01T07:11:00,37.85,37.8,1,22.0,16.57,3.25,0.77,0.076,32.23,
2026-09-01T07:12:00,37.93,37.9,1,22.0,17.41,3.21,0.769,0.074,32.52,
2026-09-01T07:13:00,38.01,38.0,1,22.0,17.01,3.25,0.77,0.097,32.81,
2026-09-01T07:14:00,38.09,38.1,1,22.0,17.19,3.24,0.772,0.121,33.09,
2026-09-01T07:15:00,38.18,38.2,1,22.0,16.27,3.28,0.771,0.142,33.37,
2026-09-01T07:16:00,38.29,38.3,1,22.0,15.79,3.28,0.768,0.165,33.63,
2026-09-01T07:17:00,38.4,38.4,1,22.0,15.36,3.34,0.768,0.186,33.88,
2026-09-01T07:18:00,38.51,38.5,1,22.0,15.45,3.28,0.764,0.21,34.14,
2026-09-01T07:19:00,38.58,38.6,1,22.0,17.52,3.19,0.767,0.234,34.43,
2026-09-01T07:20:00,38.66,38.7,1,22.0,17.54,3.23,0.762,0.257,34.73,
2026-09-01T07:21:00,38.76,38.8,1,22.0,15.94,3.3,0.758,0.278,34.99,
2026-09-01T07:22:00,38.86,38.9,1,22.0,16.11,3.25,0.762,0.3,35.26,
2026-09-01T07:23:00,38.93,38.9,1,22.0,17.45,3.23,0.758,0.322,35.55,
2026-09-01T07:24:00,39.03,39.0,1,22.0,16.38,3.26,0.76,0.343,35.82,
2026-09-01T07:25:00,39.13,39.1,1,22.0,15.74,3.29,0.758,0.344,36.09,
2026-09-01T07:26:00,39.21,39.2,1,22.0,17.47,3.21,0.758,0.344,36.38,
2026-09-01T07:27:00,39.3,39.3,1,22.0,16.03,3.3,0.758,0.346,36.65,
2026-09-01T07:28:00,39.37,39.4,1,22.0,17.81,3.19,0.763,0.347,36.94,
2026-09-01T07:29:00,39.44,39.4,1,22.0,18.33,3.17,0.76,0.347,37.25,
2026-09-01T07:30:00,39.53,39.5,1,22.0,16.34,3.27,0.765,0.345,37.52,
2026-09-01T07:31:00,39.6,39.6,1,22.0,17.81,3.22,0.761,0.346,37.82,
2026-09-01T07:32:00,39.7,39.7,1,22.0,15.92,3.29,0.765,0.345,38.08,
2026-09-01T07:33:00,39.79,39.8,1,22.0,16.95,3.21,0.769,0.345,38.36,
2026-09-01T07:34:00,39.85,39.9,1,22.0,17.95,3.18,0.771,0.344,38.66,
2026-09-01T07:35:00,39.95,40.0,1,22.0,16.01,3.3,0.768,0.345,38.93,
2026-09-01T07:36:00,40.04,40.0,1,22.0,16.57,3.28,0.765,0.343,39.21,
2026-09-01T07:37:00,40.13,40.1,1,22.0,16.61,3.24,0.76,0.342,39.48,
2026-09-01T07:38:00,40.24,40.2,1,22.0,15.27,3.31,0.758,0.344,39.74,
2026-09-01T07:39:00,40.3,40.3,1,22.0,18.42,3.16,0.753,0.344,40.05,
2026-09-01T07:40:00,40.37,40.4,1,22.0,18.2,3.2,0.755,0.346,40.35,
2026-09-01T07:41:00,40.44,40.4,1,22.0,17.72,3.18,0.752,0.346,40.64,
2026-09-01T07:42:00,40.51,40.5,1,22.0,17.83,3.21,0.749,0.346,40.94,
2026-09-01T07:43:00,40.59,40.6,1,22.0,17.4,3.21,0.744,0.347,41.23,
2026-09-01T07:44:00,40.7,40.7,1,22.0,15.29,3.3,0.747,0.347,41.49,
2026-09-01T07:45:00,40.78,40.8,1,22.0,16.83,3.26,0.748,0.347,41.77,
2026-09-01T07:46:00,40.89,40.9,1,22.0,15.35,3.3,0.746,0.346,42.02,
2026-09-01T07:47:00,41.01,41.0,1,22.0,15.11,3.32,0.749,0.346,42.27,
2026-09-01T07:48:00,41.1,41.1,1,22.0,16.44,3.24,0.753,0.344,42.55,
2026-09-01T07:49:00,41.19,41.2,1,22.0,16.87,3.21,0.753,0.345,42.83,
2026-09-01T07:50:00,41.29,41.3,1,22.0,15.66,3.27,0.752,0.343,43.09,
2026-09-01T07:51:00,41.38,41.4,1,22.0,16.86,3.23,0.751,0.341,43.37,
2026-09-01T07:52:00,41.46,41.5,1,22.0,16.98,3.21,0.756,0.343,43.65,
2026-09-01T07:53:00,41.58,41.6,1,22.0,14.98,3.33,0.756,0.341,43.9,
2026-09-01T07:54:00,41.65,41.6,1,22.0,17.95,3.2,0.755,0.342,44.2,
2026-09-01T07:55:00,41.74,41.7,1,22.0,16.21,3.28,0.76,0.341,44.47,
2026-09-01T07:56:00,41.85,41.9,1,22.0,15.45,3.28,0.763,0.341,44.73,
2026-09-01T07:57:00,41.96,42.0,1,22.0,15.7,3.31,0.764,0.341,44.99,
2026-09-01T07:58:00,42.04,42.0,1,22.0,17.03,3.25,0.762,0.343,45.28,
2026-09-01T07:59:00,42.16,42.2,1,22.0,14.63,3.34,0.766,0.342,45.52,
2026-09-01T08:00:00,42.28,42.3,1,22.0,14.99,3.34,0.765,0.344,45.77,
2026-09-01T08:01:00,42.37,42.4,1,22.0,16.6,3.26,0.768,0.343,46.05,
2026-09-01T08:02:00,42.49,42.5,1,22.0,14.52,3.36,0.768,0.344,46.29,
2026-09-01T08:03:00,42.61,42.6,1,22.0,15.19,3.29,0.765,0.346,46.54,
2026-09-01T08:04:00,42.74,42.7,1,22.0,14.34,3.38,0.765,0.347,46.78,
2026-09-01T08:05:00,42.81,42.8,1,22.0,17.25,3.23,0.763,0.346,47.07,
2026-09-01T08:06:00,42.91,42.9,1,22.0,16.44,3.24,0.761,0.344,47.34,
2026-09-01T08:07:00,43.0,43.0,1,22.0,16.45,3.28,0.76,0.342,47.62,
2026-09-01T08:08:00,43.13,43.1,1,22.0,14.34,3.35,0.763,0.341,47.86,
2026-09-01T08:09:00,43.22,43.2,1,22.0,16.17,3.3,0.762,0.339,48.13,
2026-09-01T08:10:00,43.31,43.3,1,22.0,16.8,3.24,0.762,0.34,48.41,
2026-09-01T08:11:00,43.4,43.4,1,22.0,16.56,3.26,0.765,0.339,48.68,
2026-09-01T08:12:00,43.5,43.5,1,22.0,15.88,3.26,0.766,0.337,48.95,
2026-09-01T08:13:00,43.6,43.6,1,22.0,16.08,3.28,0.765,0.335,49.21,
2026-09-01T08:14:00,43.74,43.7,1,22.0,13.76,3.39,0.763,0.336,49.44,
2026-09-01T08:15:00,43.85,43.9,1,22.0,15.24,3.31,0.765,0.336,49.7,
2026-09-01T08:16:00,43.98,44.0,1,22.0,14.41,3.32,0.768,0.335,49.94,
2026-09-01T08:17:00,44.11,44.1,1,22.0,14.33,3.39,0.766,0.337,50.18,
2026-09-01T08:18:00,44.21,44.2,1,22.0,16.08,3.3,0.762,0.339,50.44,
2026-09-01T08:19:00,44.32,44.3,1,22.0,14.99,3.32,0.765,0.339,50.69,
2026-09-01T08:20:00,44.44,44.4,1,22.0,15.01,3.35,0.761,0.338,50.94,
2026-09-01T08:21:00,44.56,44.6,1,22.0,14.71,3.35,0.757,0.338,51.19,
2026-09-01T08:22:00,44.71,44.7,1,22.0,13.07,3.43,0.755,0.34,51.41,
2026-09-01T08:23:00,44.84,44.8,1,22.0,13.88,3.38,0.756,0.34,51.64,
2026-09-01T08:24:00,44.97,45.0,1,22.0,14.62,3.37,0.755,0.34,51.88,
2026-09-01T08:25:00,45.09,45.1,1,22.0,14.76,3.34,0.755,0.342,52.13,
2026-09-01T08:26:00,45.23,45.2,1,22.0,13.64,3.4,0.753,0.343,52.36,
2026-09-01T08:27:00,45.38,45.4,1,22.0,12.76,3.44,0.753,0.344,52.57,
2026-09-01T08:28:00,45.52,45.5,1,22.0,13.42,3.4,0.751,0.343,52.79,
2026-09-01T08:29:00,45.67,45.7,1,22.0,12.98,3.41,0.756,0.344,53.01,
2026-09-01T08:30:00,45.83,45.8,1,22.0,12.95,3.44,0.755,0.344,53.22,
2026-09-01T08:31:00,45.99,46.0,1,22.0,12.41,3.46,0.755,0.346,53.43,
2026-09-01T08:32:00,46.11,46.1,1,22.0,14.39,3.35,0.751,0.346,53.67,
2026-09-01T08:33:00,46.25,46.3,1,22.0,13.7,3.4,0.749,0.344,53.9,
2026-09-01T08:34:00,46.41,46.4,1,22.0,12.72,3.4,0.75,0.344,54.11,
2026-09-01T08:35:00,46.54,46.5,1,22.0,14.04,3.39,0.752,0.343,54.35,
2026-09-01T08:36:00,46.67,46.7,1,22.0,14.02,3.38,0.755,0.343,54.58,
2026-09-01T08:37:00,46.82,46.8,1,22.0,12.83,3.4,0.752,0.342,54.79,
2026-09-01T08:38:00,46.99,47.0,1,22.0,11.79,3.49,0.747,0.344,54.99,
2026-09-01T08:39:00,47.15,47.1,1,22.0,12.74,3.42,0.75,0.343,55.2,
2026-09-01T08:40:00,47.3,47.3,1,22.0,12.63,3.44,0.746,0.343,55.41,
2026-09-01T08:41:00,47.47,47.5,1,22.0,11.92,3.49,0.748,0.344,55.61,
2026-09-01T08:42:00,47.63,47.6,1,22.0,12.35,3.46,0.751,0.345,55.82,
2026-09-01T08:43:00,47.81,47.8,1,22.0,11.15,3.53,0.753,0.344,56.0,
2026-09-01T08:44:00,47.98,48.0,1,22.0,11.96,3.47,0.751,0.343,56.2,
2026-09-01T08:45:00,48.13,48.1,1,22.0,12.88,3.44,0.753,0.344,56.42,
2026-09-01T08:46:00,48.31,48.3,1,22.0,11.12,3.53,0.752,0.346,56.6,
2026-09-01T08:47:00,48.47,48.5,1,22.0,12.73,3.4,0.748,0.345,56.81,
2026-09-01T08:48:00,48.66,48.7,1,22.0,10.85,3.49,0.746,0.343,56.99,
2026-09-01T08:49:00,48.82,48.8,1,22.0,12.04,3.45,0.751,0.344,57.2,
2026-09-01T08:50:00,48.98,49.0,1,22.0,12.36,3.46,0.748,0.343,57.4,
2026-09-01T08:51:00,49.15,49.2,1,22.0,11.66,3.48,0.745,0.34,57.6,
2026-09-01T08:52:00,49.34,49.3,1,22.0,10.8,3.52,0.745,0.34,57.78,
2026-09-01T08:53:00,49.53,49.5,1,22.0,10.41,3.56,0.741,0.34,57.95,
2026-09-01T08:54:00,49.71,49.7,1,22.0,11.39,3.5,0.742,0.34,58.14,
2026-09-01T08:55:00,49.88,49.9,1,22.0,11.69,3.48,0.746,0.34,58.33,
2026-09-01T08:56:00,50.09,50.1,1,22.0,9.82,3.53,0.747,0.339,58.5,
2026-09-01T08:57:00,50.27,50.3,1,22.0,10.9,3.52,0.75,0.339,58.68,
2026-09-01T08:58:00,50.46,50.5,1,22.0,10.46,3.54,0.75,0.338,58.85,
2026-09-01T08:59:00,50.65,50.6,1,22.0,10.81,3.5,0.754,0.34,59.03,
2026-09-01T09:00:00,50.84,50.8,1,22.0,10.4,3.55,0.756,0.34,59.21,
2026-09-01T09:01:00,51.04,51.0,1,22.0,9.92,3.53,0.752,0.34,59.37,
2026-09-01T09:02:00,51.24,51.2,1,22.0,10.12,3.54,0.749,0.338,59.54,
2026-09-01T09:03:00,51.44,51.4,1,22.0,10.36,3.52,0.751,0.337,59.71,
2026-09-01T09:04:00,51.63,51.6,1,22.0,10.52,3.55,0.756,0.337,59.89,
2026-09-01T09:05:00,51.84,51.8,1,22.0,9.22,3.58,0.756,0.338,60.04,
2026-09-01T09:06:00,52.05,52.0,1,22.0,9.5,3.57,0.754,0.34,60.2,
2026-09-01T09:07:00,52.26,52.3,1,22.0,9.27,3.56,0.752,0.338,60.36,
2026-09-01T09:08:00,52.47,52.5,1,22.0,9.45,3.58,0.75,0.336,60.51,
2026-09-01T09:09:00,52.67,52.7,1,22.0,10.28,3.52,0.748,0.337,60.68,
2026-09-01T09:10:00,52.87,52.9,1,22.0,9.63,3.56,0.75,0.336,60.84,
2026-09-01T09:11:00,53.08,53.1,1,22.0,9.39,3.58,0.75,0.337,61.0,
2026-09-01T09:12:00,53.3,53.3,1,22.0,8.95,3.57,0.755,0.338,61.15,
2026-09-01T09:13:00,53.51,53.5,1,22.0,9.23,3.61,0.752,0.339,61.3,
2026-09-01T09:14:00,53.73,53.7,1,22.0,8.86,3.57,0.752,0.338,61.45,
2026-09-01T09:15:00,53.94,53.9,1,22.0,9.73,3.57,0.752,0.339,61.61,
2026-09-01T09:16:00,54.15,54.2,1,22.0,9.02,3.61,0.751,0.338,61.76,
2026-09-01T09:17:00,54.36,54.4,1,22.0,9.55,3.58,0.754,0.337,61.92,
2026-09-01T09:18:00,54.58,54.6,1,22.0,8.55,3.61,0.754,0.336,62.07,
2026-09-01T09:19:00,54.81,54.8,1,22.0,8.17,3.64,0.75,0.338,62.2,
2026-09-01T09:20:00,55.04,55.0,1,22.0,8.63,3.63,0.748,0.337,62.35,
2026-09-01T09:21:00,55.25,55.2,1,22.0,9.38,3.59,0.744,0.335,62.5,
2026-09-01T09:22:00,55.46,55.5,1,22.0,9.27,3.58,0.747,0.335,62.66,
2026-09-01T09:23:00,55.69,55.7,1,22.0,8.11,3.66,0.75,0.334,62.79,
2026-09-01T09:24:00,55.93,55.9,1,22.0,7.81,3.65,0.75,0.334,62.92,
2026-09-01T09:25:00,56.17,56.2,1,22.0,7.48,3.64,0.748,0.336,63.05,
2026-09-01T09:26:00,56.4,56.4,1,22.0,8.11,3.63,0.749,0.336,63.18,
2026-09-01T09:27:00,56.63,56.6,1,22.0,8.11,3.62,0.75,0.337,63.32,
2026-09-01T09:28:00,56.88,56.9,1,22.0,7.47,3.69,0.753,0.337,63.44,
2026-09-01T09:29:00,57.11,57.1,1,22.0,7.62,3.65,0.756,0.339,63.57,
2026-09-01T09:30:00,57.35,57.3,1,22.0,7.92,3.66,0.754,0.34,63.7,
2026-09-01T09:31:00,57.58,57.6,1,22.0,8.29,3.62,0.756,0.338,63.84,
